"","Event.ID","Source.Name","Source.Sectors","Source.Country","Event.Text","CAMEO.Code","Intensity","Target.Name","Target.Sectors","Target.Country","Story.ID","Sentence.Number","Publisher","City","District","Province","Country","Latitude","Longitude","Event.Date_1","Event.Date_2","Event.Date_3"
"12",8232450,"Iran","","Iran","Host a visit",43,2.8,"Energy Department/Ministry (Pakistan)","Energy Ministry,Executive,Government","Pakistan",5552604,4,"BBC Monitoring Middle East","Tehran","","Tehran Province","Pakistan",35.6944,51.4215,2005,1,2
"13",8232465,"Israel","","Israel","Occupy territory",192,-9.5,"Palestinian Territory, Occupied","","Occupied Palestinian Territory",5552671,1,"Reuters News","","","Gaza Strip","Occupied Palestinian Territory",31.4167,34.3333,2005,1,2
"14",8232540,"Saudi Arabia","","Saudi Arabia","Express intent to meet or negotiate",36,4,"Kuwait","","Kuwait",5552842,4,"Al-Bawaba News","Amman","","Muhafazat `Amman","Kuwait",31.9552,35.945,2005,1,2
"15",8232575,"Syria","","Syria","Host a visit",43,2.8,"Richard Armitage","Government,Foreign Ministry,Ideological,Center Right,Executive,Parties,(National) Major Party","United States",5552963,4,"Dow Jones International News","Damascus","","Dimashq","United States",33.5102,36.2913,2005,1,2
"16",8232579,"Lawmaker (Kuwait)","Government,Legislative / Parliamentary","Kuwait","Accuse",112,-2,"Information Ministry (Kuwait)","Information / Communication / Transparency Ministry,Government,Executive","Kuwait",5552975,1,"Dow Jones International News","Kuwait City","","Al Asimah Governorate","Kuwait",29.3697,47.9783,2005,1,2
"17",8233095,"Mossad","Government,Executive,Intelligence Ministry","Israel","Make pessimistic comment",12,-0.4,"Egypt","","Egypt",5555780,1,"The Jerusalem Post","Jerusalem","","Jerusalem District","Egypt",31.769,35.2163,2005,1,2
"18",8233172,"Ministry (Egypt)","Government","Egypt","Make statement",10,0,"Egypt","","Egypt",5556146,2,"Xinhua News Agency","New York City","","state of New York","Egypt",40.7143,-74.006,2005,1,2
"19",8233268,"Head of Government (Syria)","Government,Executive,Executive Office","Syria","Make a visit",42,1.9,"Turkey","","Turkey",5556624,1,"Turkish Daily News","Ankara","","Ankara","Turkey",39.9199,32.8543,2005,1,2
"20",8234343,"Israeli Defense Forces","Military,Government","Israel","Use conventional military force",190,-10,"Palestinian Territory, Occupied","","Occupied Palestinian Territory",5559361,1,"Reuters News","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,3
"21",8234381,"Ahmed Aboul Gheit","Executive,Foreign Ministry,Cabinet,Elite,Government","Egypt","Demand",100,-5,"Middle East","","",5559691,5,"Agence France-Presse","","","Gaza Strip","",31.4167,34.3333,2005,1,3
"22",8234396,"Iran","","Iran","Express intent to meet or negotiate",36,4,"Head of Government (Uzbekistan)","Executive,Government,Executive Office","Uzbekistan",5559734,3,"BBC Monitoring Middle East","Tashkent","","Toshkent Shahri","Uzbekistan",41.2646,69.2163,2005,1,3
"23",8234485,"Citizen (Israel)","General Population / Civilian / Social,Social","Israel","Demonstrate or rally",141,-6.5,"Legislature (Israel)","Legislative / Parliamentary,Government","Israel",5560139,6,"Reuters News","Jerusalem","","Jerusalem District","Israel",31.769,35.2163,2005,1,3
"24",8234517,"Jalal Talabani","International Ethnic,Nationalist,(National) Minor Party,Kurd (Ethnic Group),Ideological,Elite,Center Left,Parties","Iraq","Make an appeal or request",20,3,"Citizen (Iraq)","Social,General Population / Civilian / Social","Iraq",5560338,1,"BBC Monitoring Middle East","Mosul","","Muhafazat Ninawa","Iraq",36.335,43.1189,2005,1,3
"25",8234720,"Iraq","","Iraq","Sign formal agreement",57,8,"United Nations","Global,International Government Organization,Global Diplomatic IGOs","",5561418,3,"BBC Monitoring Middle East","Khorasan","","Kordestan Province","",35.7131,47.2656,2005,1,3
"26",8234775,"Bahrain","","Bahrain","Host a visit",43,2.8,"Gulf Cooperation Council","International Government Organization,Regional,Regional Diplomatic IGOs","",5561567,5,"Agence France-Presse","Manama","","Capital Governorate","",26.2154,50.5832,2005,1,3
"27",8234814,"Moshe Katsav","Executive Office,Jews,International Ethnic,Government,Executive,Center Right,Ideological,(National) Major Party,Parties,Elite","Israel","Consult",40,1,"Silvan Shalom","Legislative / Parliamentary,Cabinet,Executive,Foreign Ministry,Jews,International Ethnic,Government,Center Right,Ideological,Unicameral,(National) Major Party,Parties","Israel",5561679,2,"Dow Jones International News","Jerusalem","","Jerusalem District","Israel",31.769,35.2163,2005,1,3
"28",8234918,"Iraq","","Iraq","Appeal to engage in or accept mediation",28,4,"Egypt","","Egypt",5562124,2,"Reuters News","Cairo","","Muhafazat al Qahirah","Egypt",30.0626,31.2497,2005,1,3
"29",8234949,"Iraq","","Iraq","Make an appeal or request",20,3,"Egypt","","Egypt",5562291,3,"BBC Monitoring Middle East","Cairo","","Muhafazat al Qahirah","Egypt",30.0626,31.2497,2005,1,3
"30",8234998,"Iraq","","Iraq","Host a visit",43,2.8,"Military (Poland)","Military,Government","Poland",5562478,5,"Dow Jones International News","Baghdad","","Muhafazat Baghdad","Poland",33.3406,44.4009,2005,1,3
"31",8235097,"Israel","","Israel","Host a visit",43,2.8,"Foreign Affairs (Turkey)","Foreign Ministry,Government,Executive","Turkey",5562758,1,"Anadolu News Agency","Tel Aviv","","Tel Aviv District","Turkey",32.0809,34.7806,2005,1,3
"32",8235105,"Palestinian Territory, Occupied","","Occupied Palestinian Territory","Arrest, detain, or charge with legal action",173,-5,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",5562789,4,"BBC Monitoring Newsfile","Nablus","","West Bank","Occupied Palestinian Territory",32.2211,35.2544,2005,1,3
"33",8235111,"Settler (Israel)","Social,General Population / Civilian / Social","Israel","Demonstrate or rally",141,-6.5,"Unspecified Actor","Unspecified","",5562813,3,"Associated Press Newswires","Jerusalem","","Jerusalem District","",31.769,35.2163,2005,1,3
"34",8235456,"Mohammad Khatami","Elite,Centrist,(National) Major Party,Ideological,Parties,Executive,Government,Executive Office","Iran","Make statement",10,0,"Iran","","Iran",5564340,2,"BBC Monitoring Middle East","Tehran","","Tehran Province","Iran",35.6944,51.4215,2005,1,3
"35",8235970,"Citizen (Israel)","General Population / Civilian / Social,Social","Israel","Threaten",130,-4.4,"Moshe Ya'alon","Military,Government","Israel",5567311,5,"Xinhua News Agency","Jerusalem","","Jerusalem District","Israel",31.769,35.2163,2005,1,3
"36",8235972,"Foreign Affairs (Egypt)","Executive,Foreign Ministry,Government","Egypt","Make statement",10,0,"Jordan","","Jordan",5567314,3,"Xinhua News Agency","Amman","","Muhafazat `Amman","Jordan",31.9552,35.945,2005,1,3
"37",8236016,"Ariel Sharon","Jews,Executive Office,International Ethnic,Government,Cabinet,Executive,Center Right,Ideological,(National) Major Party,Parties,Interior / Home Ministry","Israel","Make statement",10,0,"Likud","Center Right,Ideological,(National) Major Party,Parties","Israel",5567440,4,"Xinhua News Agency","Jerusalem","","Jerusalem District","Israel",31.769,35.2163,2005,1,3
"38",8237201,"Armed Gang (Iraq)","Unidentified Forces","Iraq","Assassinate",186,-10,"Governor (Iraq)","Local,Provincial,Government","Iraq",4027353,1,"Reuters News","Baghdad","","Muhafazat Baghdad","Iraq",33.3406,44.4009,2005,1,4
"39",8237217,"Armed Gang (Iraq)","Unidentified Forces","Iraq","Assassinate",186,-10,"Ali al-Haidari","","Iraq",4027437,1,"Reuters News","Baghdad","","Muhafazat Baghdad","Iraq",33.3406,44.4009,2005,1,4
"40",8237226,"Member of Parliament (Lebanon)","Government,Legislative / Parliamentary","Lebanon","Make statement",10,0,"People Associated with the Opposition (Lebanon)","Protestors / Popular Opposition / Mobs,Dissident","Lebanon",4027497,6,"Middle East and North Africa Today","","Caza du Chouf","Mohafazat Mont-Liban","Lebanon",33.6504,35.5324,2005,1,4
"41",8237334,"Armed Gang (Iraq)","Unidentified Forces","Iraq","Assassinate",186,-10,"Governor (Iraq)","Local,Provincial,Government","Iraq",4027951,1,"Kyodo News","Baghdad","","Muhafazat Baghdad","Iraq",33.3406,44.4009,2005,1,4
"42",8237337,"Israeli Defense Forces","Military,Government","Israel","fight with small arms and light weapons",193,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4027970,1,"BBC Monitoring Middle East","Bayt Lahya","","Gaza Strip","Occupied Palestinian Territory",31.5464,34.4951,2005,1,4
"43",8237355,"Militant (Palestinian Territory, Occupied)","Unidentified Forces","Occupied Palestinian Territory","fight with artillery and tanks",194,-10,"Israel","","Israel",4028125,3,"Agence France-Presse","Gaza","","Gaza Strip","Israel",31.5,34.4667,2005,1,4
"44",8237451,"Armed Gang (Iraq)","Unidentified Forces","Iraq","Assassinate",186,-10,"Citizen (Iraq)","Social,General Population / Civilian / Social","Iraq",4028943,1,"Dow Jones International News","","","","Iraq",33.3406,44.4009,2005,1,4
"45",8237517,"Head of Government (Iran)","Executive,Government,Executive Office","Iran","Make a visit",42,1.9,"Uzbekistan","","Uzbekistan",4029292,1,"Dow Jones International News","Tashkent","","Toshkent Shahri","Uzbekistan",41.2646,69.2163,2005,1,4
"46",8237528,"Party Member (Iraq)","Parties","Iraq","Consult",40,1,"Muslim Cleric (Iraq)","Muslim,Social,National Religious,International Religious","Iraq",4029336,1,"Reuters News","Baghdad","","Muhafazat Baghdad","Iraq",33.3406,44.4009,2005,1,4
"47",8237541,"Iraq","","Iraq","Express intent to engage in diplomatic cooperation (such as policy support)",32,4.5,"Military (United States)","Government,Military","United States",4029389,3,"Agence France-Presse","","","Massachusetts","United States",42.3657,-71.1083,2005,1,4
"48",8237593,"Military (Palestinian Territory, Occupied)","Military,Government","Occupied Palestinian Territory","Engage in mass killings",202,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4029676,1,"BBC Monitoring Middle East","","","Gaza Strip","Occupied Palestinian Territory",31.4167,34.3333,2005,1,4
"49",8237731,"Mahmoud Abbas","Elite","Occupied Palestinian Territory","Make statement",10,0,"Palestinian Territory, Occupied","","Occupied Palestinian Territory",4030370,4,"BBC Monitoring Middle East","Al-Aqsa University","","Gaza Strip","Occupied Palestinian Territory",31.5044,34.4358,2005,1,4
"50",8237795,"Insurgent (Iraq)","Dissident,Rebel","Iraq","Use unconventional violence",180,-9,"Military (United States)","Government,Military","United States",4030574,4,"Reuters News","Balad","","Muhafazat Salah ad Din","United States",34.0149,44.1457,2005,1,4
"51",8237812,"Armed Gang (Iraq)","Unidentified Forces","Iraq","Assassinate",186,-10,"Governor (Iraq)","Local,Provincial,Government","Iraq",4030712,2,"New Zealand Press Association","Wellington","Wellington City","Wellington","Iraq",-41.2866,174.776,2005,1,4
"52",8237848,"Israel","","Israel","fight with artillery and tanks",194,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4030890,5,"Dow Jones News Service","","","Gaza Strip","Occupied Palestinian Territory",31.4167,34.3333,2005,1,4
"53",8237922,"Iraqi Kurds","International Ethnic,Kurd (Ethnic Group)","Iraq","Make statement",10,0,"Iraq","","Iraq",4031279,2,"Reuters News","Kirkuk","","Muhafazat Kirkuk","Iraq",35.4681,44.3922,2005,1,4
"54",8238074,"Iyad Allawi","Executive,Shia,(National) Minor Party,Far Left,Secular,Ideological,Parties,International Religious,Executive Office,Government","Iraq","Discuss by telephone",41,1,"George W. Bush","Executive Office,Government,Ideological,Center Right,Executive,Parties,(National) Major Party","United States",4031905,4,"Agence France-Presse","Baghdad","","Muhafazat Baghdad","United States",33.3406,44.4009,2005,1,4
"55",8238181,"Saudi Arabia","","Saudi Arabia","Host a visit",43,2.8,"Hosni Mubarak","Executive Office,Executive,Elite,Government","Egypt",4032450,1,"Agence France-Presse","Riyadh","","Mintaqat ar Riyad","Egypt",24.6877,46.7219,2005,1,4
"56",8238172,"Egypt","","Egypt","Express intent to meet or negotiate",36,4,"Abdullah bin Abdulaziz al-Saud","Nongovernmental Organizations / Activists,Consulting / Financial Services Business,Business NGOs,Business,Social,Elite","Saudi Arabia",4032450,3,"Agence France-Presse","Cairo","","Muhafazat al Qahirah","Saudi Arabia",30.0626,31.2497,2005,1,4
"57",8238224,"Israel","","Israel","Make pessimistic comment",12,-0.4,"Mahmoud Abbas","Elite","Occupied Palestinian Territory",4032673,5,"Dow Jones News Service","Bayt Lahya","","Gaza Strip","Occupied Palestinian Territory",31.5464,34.4951,2005,1,4
"58",8238230,"Ali Abdullah Saleh","Executive Office,Government,Executive,Elite","Yemen","Make a visit",42,1.9,"John Abizaid","Government,Military","United States",4032697,1,"Agence France-Presse","Sana'a","","Sanaa","United States",15.3547,44.2067,2005,1,4
"59",8238250,"Legislature (Palestinian Territory, Occupied)","Legislative / Parliamentary,Government","Occupied Palestinian Territory","Appeal for diplomatic cooperation (such as policy support)",22,3.4,"European Union","International Government Organization,Regional,Regional Diplomatic IGOs","",4032737,4,"BBC Monitoring Middle East","","","Gaza Strip","",31.4167,34.3333,2005,1,4
"60",8238329,"Muhammad Ali Al-Qasimi","Government,Military","Yemen","Consult",40,1,"Defense / Security Ministry (Yemen)","Government,Executive,Defense / Security Ministry","Yemen",4033028,1,"BBC Monitoring Middle East","Sana'a","","Sanaa","Yemen",15.3547,44.2067,2005,1,4
"61",8238515,"Hosni Mubarak","Executive Office,Executive,Elite,Government","Egypt","Make a visit",42,1.9,"Saudi Arabia","","Saudi Arabia",4033782,1,"BBC Monitoring Middle East","","","","Saudi Arabia",24.6877,46.7219,2005,1,4
"62",8238663,"Israel","","Israel","Host a visit",43,2.8,"Foreign Affairs (Turkey)","Foreign Ministry,Government,Executive","Turkey",4034476,1,"Anadolu News Agency","Jerusalem","","Jerusalem District","Turkey",31.769,35.2163,2005,1,4
"63",8238678,"Abdullah II of Jordan","Executive Office,Government,Executive,Elite","Jordan","Make statement",10,0,"Media (Jordan)","Media,Social","Jordan",4034562,6,"Dow Jones International News","Amman","","Muhafazat `Amman","Jordan",31.9552,35.945,2005,1,4
"64",8238733,"Mahmoud Abbas","Elite","Occupied Palestinian Territory","Make statement",10,0,"Israel","","Israel",4034793,5,"Dow Jones International News","","","Gaza Strip","Israel",31.4167,34.3333,2005,1,4
"65",8238999,"Israel","","Israel","Host a visit",43,2.8,"Abdullah Gül","Foreign Ministry,Elite,Executive Office,Ideological,Government,Center Right,(National) Major Party,Parties,Executive,Cabinet","Turkey",4036025,3,"Xinhua News Agency","Jerusalem","","Jerusalem District","Turkey",31.769,35.2163,2005,1,4
"66",8239056,"Abdullah II of Jordan","Executive Office,Government,Executive,Elite","Jordan","Make an appeal or request",20,3,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4036149,4,"Xinhua News Agency","","","Britain","Occupied Palestinian Territory",53.5938,-1.86823,2005,1,4
"67",8239288,"Government (Israel)","Government","Israel","Reject",120,-4,"Israel","","Israel",4036956,2,"Turkish Daily News","Safed","","Northern District","Israel",32.9646,35.496,2005,1,4
"68",8239298,"Military (Palestinian Territory, Occupied)","Military,Government","Occupied Palestinian Territory","Threaten with military force",138,-7,"Settler (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4037030,1,"The Jerusalem Post","Nablus","","West Bank","Occupied Palestinian Territory",32.2211,35.2544,2005,1,4
"69",8239474,"Mahmoud Hammoud","Foreign Ministry,Shia,Executive,Government,International Religious","Lebanon","Engage in negotiation",46,7,"Amr Mohammed Moussa","International Government Organization,Regional,Elite,Regional Diplomatic IGOs","Egypt",5569042,5,"Daily Star","Cairo","","Muhafazat al Qahirah","Egypt",30.0626,31.2497,2005,1,4
"70",8239792,"Militant (Palestinian Territory, Occupied)","Unidentified Forces","Occupied Palestinian Territory","Reject",120,-4,"Mahmoud Abbas","Elite","Occupied Palestinian Territory",5570956,4,"Irish Times","","","","Occupied Palestinian Territory",31.9216,35.2033,2005,1,4
"71",8239869,"Citizen (Israel)","General Population / Civilian / Social,Social","Israel","fight with small arms and light weapons",193,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",5571340,3,"Agence France-Presse","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,4
"72",8241275,"Armed Gang (Iraq)","Unidentified Forces","Iraq","fight with small arms and light weapons",193,-10,"Ali al-Haidari","","Iraq",4038341,1,"Hindustan Times","Baghdad","","Muhafazat Baghdad","Iraq",33.3406,44.4009,2005,1,5
"73",8241595,"Military (Palestinian Territory, Occupied)","Military,Government","Occupied Palestinian Territory","fight with small arms and light weapons",193,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4040474,4,"Dow Jones International News","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,5
"74",8241681,"Mohammad Reza Aref","(National) Major Party,Education,Ideological,Parties,Center Left,Cabinet,Social,Executive,Government,Executive Office","Iran","Consult",40,1,"Sodiq Safoyev","Cabinet,Executive,Government,Foreign Ministry","Uzbekistan",4041077,1,"BBC Monitoring Newsfile","","","","Uzbekistan",35.6944,51.4215,2005,1,5
"75",8241811,"Head of Government (Iraq)","Executive,Executive Office,Government","Iraq","Make an appeal or request",20,3,"United Nations","Global,International Government Organization,Global Diplomatic IGOs","",4041572,3,"Daily Star","Baghdad","","Muhafazat Baghdad","",33.3406,44.4009,2005,1,5
"76",8241981,"Hosni Mubarak","Executive Office,Executive,Elite,Government","Egypt","Make an appeal or request",20,3,"Libya","","Libya",4042417,3,"Reuters News","Riyadh","","Mintaqat ar Riyad","Libya",24.6877,46.7219,2005,1,5
"77",8242006,"Palestinian Territory, Occupied","","Occupied Palestinian Territory","Host a visit",43,2.8,"Government (South Africa)","Government","South Africa",4042523,1,"BBC Monitoring Africa","","","","South Africa",31.9216,35.2033,2005,1,5
"78",8242042,"Israel","","Israel","fight with small arms and light weapons",193,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4042669,3,"Reuters News","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,5
"79",8242144,"Iraq","","Iraq","Express intent to meet or negotiate",36,4,"Syria","","Syria",4043177,4,"Agence France-Presse","Amman","","Muhafazat `Amman","Syria",31.9552,35.945,2005,1,5
"80",8242173,"Mahmoud Abbas","Elite","Occupied Palestinian Territory","Criticize or denounce",111,-2,"Israel","","Israel",4043330,1,"The Toronto Star","Bayt Lahya","","Gaza Strip","Israel",31.5464,34.4951,2005,1,5
"81",8242317,"Iran","","Iran","Express intent to cooperate",30,4,"Afghanistan","","Afghanistan",4044034,1,"Dow Jones International News","Tashkent","","Toshkent Shahri","Afghanistan",41.2646,69.2163,2005,1,5
"82",8242480,"Mohammad Reza Aref","(National) Major Party,Education,Ideological,Parties,Center Left,Cabinet,Social,Executive,Government,Executive Office","Iran","Make a visit",42,1.9,"Uzbekistan","","Uzbekistan",4044769,2,"BBC Monitoring Middle East","Tashkent","","Toshkent Shahri","Uzbekistan",41.2646,69.2163,2005,1,5
"83",8242689,"Military (Palestinian Territory, Occupied)","Military,Government","Occupied Palestinian Territory","fight with small arms and light weapons",193,-10,"Intelligence (Palestinian Territory, Occupied)","Intelligence Ministry,Executive,Government","Occupied Palestinian Territory",4045780,2,"BBC Monitoring Middle East","","","Gaza Strip","Occupied Palestinian Territory",31.4167,34.3333,2005,1,5
"84",8242834,"Israeli Defense Forces","Military,Government","Israel","fight with small arms and light weapons",193,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4046576,1,"Agence France-Presse","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,5
"85",8242837,"Egypt","","Egypt","Engage in diplomatic cooperation",50,3.5,"Kuwait","","Kuwait",4046612,1,"BBC Monitoring Middle East","Cairo","","Muhafazat al Qahirah","Kuwait",30.0626,31.2497,2005,1,5
"86",8242876,"Mahmoud Abbas","Elite","Occupied Palestinian Territory","Make statement",10,0,"Israel","","Israel",4046861,4,"BBC Monitoring Middle East","al-Aqsa Mosque","","","Israel",31.7761,35.2355,2005,1,5
"87",8242883,"Political Parties (Iran)","Parties","Iran","Make an appeal or request",20,3,"Guardian Council","National / Supreme Court,Judicial,Government","Iran",4046884,1,"BBC Monitoring Middle East","Kermanshah","","Kermanshah Province","Iran",34.3142,47.065,2005,1,5
"88",8243213,"Hosni Mubarak","Executive Office,Executive,Elite,Government","Egypt","Engage in negotiation",46,7,"George W. Bush","Executive Office,Government,Ideological,Center Right,Executive,Parties,(National) Major Party","United States",4048513,4,"Agence France-Presse","Collinsville","Catron County","New Mexico","United States",34.0237,-108.175,2005,1,5
"89",8243322,"Army Chief of Staff (Kuwait)","Army,Government,Military","Kuwait","Make statement",10,0,"Kuwait News Agency","State Media,Information / Communication / Transparency Ministry,Government,Executive","Kuwait",4049094,2,"BBC Monitoring Middle East","","","","Kuwait",29.3697,47.9783,2005,1,5
"90",8243422,"Israeli Defense Forces","Military,Government","Israel","Impose restrictions on political freedoms",1721,-5,"Pilgrim (Palestinian Territory, Occupied)","Social,National Religious","Occupied Palestinian Territory",4049881,1,"Xinhua News Agency","Erez","","Gaza Strip","Occupied Palestinian Territory",31.55,34.5333,2005,1,5
"91",8243424,"Iran","","Iran","Criticize or denounce",111,-2,"Israel","","Israel",4049884,1,"Xinhua News Agency","Tehran","","Tehran Province","Israel",35.6944,51.4215,2005,1,5
"92",8243440,"Iyad Allawi","Executive,Shia,(National) Minor Party,Far Left,Secular,Ideological,Parties,International Religious,Executive Office,Government","Iraq","Make statement",10,0,"Iraq","","Iraq",4049929,1,"Xinhua News Agency","Baghdad","","Muhafazat Baghdad","Iraq",33.3406,44.4009,2005,1,5
"93",8244934,"Palestinian Territory, Occupied","","Occupied Palestinian Territory","Arrest, detain, or charge with legal action",173,-5,"Islamic Jihad","Dissident,Organized Violent","Occupied Palestinian Territory",4051613,6,"The Australian","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,6
"94",8245067,"Lebanese Communist Party","Ideological,Parties,Communist,(National) Minor Party","Lebanon","Consult",40,1,"Democratic Renovation","(National) Minor Party,Parties","Mauritania",4052509,6,"Daily Star","Beirut","","Beyrouth","Mauritania",33.8889,35.4944,2005,1,6
"95",8245072,"Combatant (Palestinian Territory, Occupied)","Unidentified Forces","Occupied Palestinian Territory","Refuse to de-escalate military engagement",1246,-4,"Mahmoud Abbas","Elite","Occupied Palestinian Territory",4052520,1,"Daily Star","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,6
"96",8245083,"Salim Hoss","Elite,International Religious,Sunni","Lebanon","Make an appeal or request",20,3,"Government (Lebanon)","Government","Lebanon",4052545,2,"Daily Star","Beirut","","Beyrouth","Lebanon",33.8889,35.4944,2005,1,6
"97",8245384,"Mahmoud Abbas","Elite","Occupied Palestinian Territory","Express intent to meet or negotiate",36,4,"Israel","","Israel",4054597,1,"Associated Press Newswires","Nablus","","West Bank","Israel",32.2211,35.2544,2005,1,6
"98",8245460,"Armed Gang (Iraq)","Unidentified Forces","Iraq","Carry out suicide bombing",1831,-10,"Police (Iraq)","Police,Government","Iraq",4054947,3,"Xinhua News Agency","Baqubah","","Muhafazat Diyala","Iraq",33.7466,44.6437,2005,1,6
"99",8245592,"Israeli Defense Forces","Military,Government","Israel","Use conventional military force",190,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",4055727,1,"Dow Jones International News","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,6
"100",8245778,"Jordan","","Jordan","Host a visit",43,2.8,"Iraq","","Iraq",4056702,1,"Agence France-Presse","Amman","","Muhafazat `Amman","Iraq",31.9552,35.945,2005,1,6
"101",8245758,"Iran","","Iran","Consult",40,1,"Syria","","Syria",4056702,3,"Agence France-Presse","Tehran","","Tehran Province","Syria",35.6944,51.4215,2005,1,6
"102",8245776,"Kuwait","","Kuwait","Consult",40,1,"Saudi Arabia","","Saudi Arabia",4056702,3,"Agence France-Presse","Damascus","","Dimashq","Saudi Arabia",33.5102,36.2913,2005,1,6
"103",8246124,"Israeli Defense Forces","Military,Government","Israel","Use conventional military force",190,-10,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social","Occupied Palestinian Territory",6032415,1,"Xinhua News Agency","Gaza","","Gaza Strip","Occupied Palestinian Territory",31.5,34.4667,2005,1,6
